survey,Q21,binary
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
Terrestrial,invest_govregs,1
Terrestrial,invest_govregs,0
