Survey,activity,binary
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,1
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
Ocean,hiking,0
